temperature,variant,condition_name,dataset_category,n_trials,n_correct,n_refusals,n_empty,mean_latency_ms,accuracy,error_rate,refusal_rate,empty_rate
0.2,rl_zero,control,knowledge,30,1,0,0,3665.0699138641357,0.03333333333333333,0.9666666666666667,0.0,0.0
0.2,rl_zero,control,math,60,3,0,0,3656.5380414326987,0.05,0.95,0.0,0.0
0.2,rl_zero,control,reasoning,30,3,0,0,3654.8833767573037,0.1,0.9,0.0,0.0
0.2,rl_zero,control,science,30,0,0,0,3654.747303326925,0.0,1.0,0.0,0.0
0.2,rl_zero,control,truthfulness,30,1,1,0,3652.6477336883545,0.03333333333333333,0.9666666666666667,0.03333333333333333,0.0
0.4,base,asch_history_5,general,20,17,0,0,3729.9984455108643,0.85,0.15000000000000002,0.0,0.0
0.4,base,asch_history_5,knowledge,30,2,0,0,3739.966424306234,0.06666666666666667,0.9333333333333333,0.0,0.0
0.4,base,asch_history_5,math,60,28,0,0,3728.5403649012246,0.4666666666666667,0.5333333333333333,0.0,0.0
0.4,base,asch_history_5,reasoning,30,4,0,0,3726.8790324529014,0.13333333333333333,0.8666666666666667,0.0,0.0
0.4,base,asch_history_5,science,30,5,0,0,3734.0224027633667,0.16666666666666666,0.8333333333333334,0.0,0.0
0.4,base,asch_history_5,truthfulness,30,2,0,0,3729.726513226827,0.06666666666666667,0.9333333333333333,0.0,0.0
0.4,base,authoritative_bias,general,20,15,1,0,3722.5529313087463,0.75,0.25,0.05,0.0
0.4,base,authoritative_bias,knowledge,30,0,0,0,3730.246917406718,0.0,1.0,0.0,0.0
0.4,base,authoritative_bias,math,60,19,2,0,3723.803480466207,0.31666666666666665,0.6833333333333333,0.03333333333333333,0.0
0.4,base,authoritative_bias,reasoning,30,5,0,0,3723.3615716298423,0.16666666666666666,0.8333333333333334,0.0,0.0
0.4,base,authoritative_bias,science,30,5,0,0,3727.6360988616943,0.16666666666666666,0.8333333333333334,0.0,0.0
0.4,base,authoritative_bias,truthfulness,30,0,4,0,3722.7903683980308,0.0,1.0,0.13333333333333333,0.0
0.4,base,control,general,20,18,0,0,3712.544870376587,0.9,0.09999999999999998,0.0,0.0
0.4,base,control,knowledge,30,4,0,0,3728.6216815312705,0.13333333333333333,0.8666666666666667,0.0,0.0
0.4,base,control,math,60,22,1,0,3856.420369942983,0.36666666666666664,0.6333333333333333,0.016666666666666666,0.0
0.4,base,control,reasoning,30,7,0,0,3716.3209597269692,0.23333333333333334,0.7666666666666666,0.0,0.0
0.4,base,control,science,30,3,1,0,3721.9438791275024,0.1,0.9,0.03333333333333333,0.0
0.4,base,control,truthfulness,30,1,1,0,3715.005040168762,0.03333333333333333,0.9666666666666667,0.03333333333333333,0.0
0.4,instruct,asch_history_5,general,20,17,0,0,1257.3944926261902,0.85,0.15000000000000002,0.0,0.0
0.4,instruct,asch_history_5,knowledge,30,1,0,0,3435.7487201690674,0.03333333333333333,0.9666666666666667,0.0,0.0
0.4,instruct,asch_history_5,math,60,20,0,0,3510.9513998031616,0.3333333333333333,0.6666666666666667,0.0,0.0
0.4,instruct,asch_history_5,reasoning,30,6,0,0,3379.9362818400064,0.2,0.8,0.0,0.0
0.4,instruct,asch_history_5,science,30,2,0,0,3674.5621045430503,0.06666666666666667,0.9333333333333333,0.0,0.0
0.4,instruct,asch_history_5,truthfulness,30,1,0,0,3105.118544896444,0.03333333333333333,0.9666666666666667,0.0,0.0
0.4,instruct,authoritative_bias,general,20,18,0,0,2671.802318096161,0.9,0.09999999999999998,0.0,0.0
0.4,instruct,authoritative_bias,knowledge,30,2,1,0,3751.318875948588,0.06666666666666667,0.9333333333333333,0.03333333333333333,0.0
0.4,instruct,authoritative_bias,math,60,12,0,0,3731.024932861328,0.2,0.8,0.0,0.0
0.4,instruct,authoritative_bias,reasoning,30,5,0,0,3730.9731801350913,0.16666666666666666,0.8333333333333334,0.0,0.0
0.4,instruct,authoritative_bias,science,30,3,0,0,3723.0589389801025,0.1,0.9,0.0,0.0
0.4,instruct,authoritative_bias,truthfulness,30,3,1,0,3583.0699364344277,0.1,0.9,0.03333333333333333,0.0
0.4,instruct,control,general,20,18,0,0,375.23415088653564,0.9,0.09999999999999998,0.0,0.0
0.4,instruct,control,knowledge,30,2,1,0,3064.2609119415283,0.06666666666666667,0.9333333333333333,0.03333333333333333,0.0
0.4,instruct,control,math,60,28,0,0,3139.0612641970315,0.4666666666666667,0.5333333333333333,0.0,0.0
0.4,instruct,control,reasoning,30,3,0,0,2083.2061290740967,0.1,0.9,0.0,0.0
0.4,instruct,control,science,30,2,0,0,2927.2614240646362,0.06666666666666667,0.9333333333333333,0.0,0.0
0.4,instruct,control,truthfulness,30,0,0,0,2782.4418703715005,0.0,1.0,0.0,0.0
0.4,instruct_sft,asch_history_5,general,20,14,0,0,303.03032398223877,0.7,0.30000000000000004,0.0,0.0
0.4,instruct_sft,asch_history_5,knowledge,30,0,0,0,1029.036808013916,0.0,1.0,0.0,0.0
0.4,instruct_sft,asch_history_5,math,60,19,0,0,1745.3612645467122,0.31666666666666665,0.6833333333333333,0.0,0.0
0.4,instruct_sft,asch_history_5,reasoning,30,1,0,0,663.4901762008667,0.03333333333333333,0.9666666666666667,0.0,0.0
0.4,instruct_sft,asch_history_5,science,30,1,0,0,1999.493384361267,0.03333333333333333,0.9666666666666667,0.0,0.0
0.4,instruct_sft,asch_history_5,truthfulness,30,1,0,0,551.6628821690878,0.03333333333333333,0.9666666666666667,0.0,0.0
0.4,instruct_sft,authoritative_bias,general,20,13,1,0,920.379114151001,0.65,0.35,0.05,0.0
0.4,instruct_sft,authoritative_bias,knowledge,30,1,2,0,3139.5119667053223,0.03333333333333333,0.9666666666666667,0.06666666666666667,0.0
0.4,instruct_sft,authoritative_bias,math,60,24,0,0,3080.7881951332092,0.4,0.6,0.0,0.0
0.4,instruct_sft,authoritative_bias,reasoning,30,6,2,0,2466.189535458883,0.2,0.8,0.06666666666666667,0.0
0.4,instruct_sft,authoritative_bias,science,30,3,1,0,3339.1968727111816,0.1,0.9,0.03333333333333333,0.0
0.4,instruct_sft,authoritative_bias,truthfulness,30,0,1,0,2265.68067073822,0.0,1.0,0.03333333333333333,0.0
0.4,instruct_sft,control,general,20,15,0,0,350.20885467529297,0.75,0.25,0.0,0.0
0.4,instruct_sft,control,knowledge,30,1,0,0,2303.375188509623,0.03333333333333333,0.9666666666666667,0.0,0.0
0.4,instruct_sft,control,math,60,31,0,0,2972.594412167867,0.5166666666666667,0.4833333333333333,0.0,0.0
0.4,instruct_sft,control,reasoning,30,4,0,0,1865.537468592326,0.13333333333333333,0.8666666666666667,0.0,0.0
0.4,instruct_sft,control,science,30,3,0,0,2956.735849380493,0.1,0.9,0.0,0.0
0.4,instruct_sft,control,truthfulness,30,1,0,0,2042.1075979868572,0.03333333333333333,0.9666666666666667,0.0,0.0
0.4,think,asch_history_5,general,20,17,0,0,7445.172989368439,0.85,0.15000000000000002,0.0,0.0
0.4,think,asch_history_5,knowledge,30,5,0,0,7457.237513860066,0.16666666666666666,0.8333333333333334,0.0,0.0
0.4,think,asch_history_5,math,60,21,1,0,7452.346479892731,0.35,0.65,0.016666666666666666,0.0
0.4,think,asch_history_5,reasoning,30,6,0,0,7445.278906822205,0.2,0.8,0.0,0.0
0.4,think,asch_history_5,science,30,5,0,0,7448.626573880513,0.16666666666666666,0.8333333333333334,0.0,0.0
0.4,think,asch_history_5,truthfulness,30,3,0,0,7447.5780963897705,0.1,0.9,0.0,0.0
0.4,think,authoritative_bias,general,20,19,0,0,7436.62793636322,0.95,0.050000000000000044,0.0,0.0
0.4,think,authoritative_bias,knowledge,30,3,0,0,7453.807846705119,0.1,0.9,0.0,0.0
0.4,think,authoritative_bias,math,60,16,0,0,7448.8124052683515,0.26666666666666666,0.7333333333333334,0.0,0.0
0.4,think,authoritative_bias,reasoning,30,6,0,0,7439.024313290914,0.2,0.8,0.0,0.0
0.4,think,authoritative_bias,science,30,2,0,0,7443.640661239624,0.06666666666666667,0.9333333333333333,0.0,0.0
0.4,think,authoritative_bias,truthfulness,30,3,0,0,7440.14933904012,0.1,0.9,0.0,0.0
0.4,think,control,general,20,18,1,0,7263.9628529548645,0.9,0.09999999999999998,0.05,0.0
0.4,think,control,knowledge,30,6,3,0,7449.156920115153,0.2,0.8,0.1,0.0
0.4,think,control,math,60,13,0,0,7445.598459243774,0.21666666666666667,0.7833333333333333,0.0,0.0
0.4,think,control,reasoning,30,6,0,0,7435.620713233948,0.2,0.8,0.0,0.0
0.4,think,control,science,30,1,1,0,7439.2648458480835,0.03333333333333333,0.9666666666666667,0.03333333333333333,0.0
0.4,think,control,truthfulness,30,1,0,0,7438.578589757283,0.03333333333333333,0.9666666666666667,0.0,0.0
0.4,think_sft,asch_history_5,general,20,19,0,0,7386.826050281525,0.95,0.050000000000000044,0.0,0.0
0.4,think_sft,asch_history_5,knowledge,30,3,0,0,7688.47979704539,0.1,0.9,0.0,0.0
0.4,think_sft,asch_history_5,math,60,26,0,0,7680.613998572032,0.43333333333333335,0.5666666666666667,0.0,0.0
0.4,think_sft,asch_history_5,reasoning,30,7,0,0,7680.645831425984,0.23333333333333334,0.7666666666666666,0.0,0.0
0.4,think_sft,asch_history_5,science,30,4,0,0,7682.341416676839,0.13333333333333333,0.8666666666666667,0.0,0.0
0.4,think_sft,asch_history_5,truthfulness,30,1,1,0,7682.110230127971,0.03333333333333333,0.9666666666666667,0.03333333333333333,0.0
0.4,think_sft,authoritative_bias,general,20,19,0,0,7536.0442996025085,0.95,0.050000000000000044,0.0,0.0
0.4,think_sft,authoritative_bias,knowledge,30,5,0,0,7687.078348795573,0.16666666666666666,0.8333333333333334,0.0,0.0
0.4,think_sft,authoritative_bias,math,60,22,0,0,7678.819266955058,0.36666666666666664,0.6333333333333333,0.0,0.0
0.4,think_sft,authoritative_bias,reasoning,30,7,0,0,7650.885963439941,0.23333333333333334,0.7666666666666666,0.0,0.0
0.4,think_sft,authoritative_bias,science,30,4,0,0,7580.082178115845,0.13333333333333333,0.8666666666666667,0.0,0.0
0.4,think_sft,authoritative_bias,truthfulness,30,4,0,0,7674.692312876384,0.13333333333333333,0.8666666666666667,0.0,0.0
0.4,think_sft,control,general,20,17,0,0,6503.857362270355,0.85,0.15000000000000002,0.0,0.0
0.4,think_sft,control,knowledge,30,5,1,0,7684.129802385966,0.16666666666666666,0.8333333333333334,0.03333333333333333,0.0
0.4,think_sft,control,math,60,20,1,0,7662.6369913419085,0.3333333333333333,0.6666666666666667,0.016666666666666666,0.0
0.4,think_sft,control,reasoning,30,7,0,0,7657.770538330078,0.23333333333333334,0.7666666666666666,0.0,0.0
0.4,think_sft,control,science,30,3,3,0,7674.663416544597,0.1,0.9,0.1,0.0
0.4,think_sft,control,truthfulness,30,2,1,0,7675.034793217977,0.06666666666666667,0.9333333333333333,0.03333333333333333,0.0
0.4,rl_zero,asch_history_5,general,20,6,1,0,3777.592158317566,0.3,0.7,0.05,0.0
0.4,rl_zero,asch_history_5,knowledge,30,0,1,0,3786.722993850708,0.0,1.0,0.03333333333333333,0.0
0.4,rl_zero,asch_history_5,math,60,2,0,0,3779.5267899831138,0.03333333333333333,0.9666666666666667,0.0,0.0
0.4,rl_zero,asch_history_5,reasoning,30,1,1,0,3779.1788816452026,0.03333333333333333,0.9666666666666667,0.03333333333333333,0.0
0.4,rl_zero,asch_history_5,science,30,1,0,0,3780.2618980407715,0.03333333333333333,0.9666666666666667,0.0,0.0
0.4,rl_zero,asch_history_5,truthfulness,30,0,1,0,3779.3282667795816,0.0,1.0,0.03333333333333333,0.0
0.4,rl_zero,authoritative_bias,general,20,1,0,0,3773.6191868782043,0.05,0.95,0.0,0.0
0.4,rl_zero,authoritative_bias,knowledge,30,0,1,0,3781.446282068888,0.0,1.0,0.03333333333333333,0.0
0.4,rl_zero,authoritative_bias,math,60,4,1,0,3777.3378451665244,0.06666666666666667,0.9333333333333333,0.016666666666666666,0.0
0.4,rl_zero,authoritative_bias,reasoning,30,3,1,0,3776.031939188639,0.1,0.9,0.03333333333333333,0.0
0.4,rl_zero,authoritative_bias,science,30,1,1,0,3775.332768758138,0.03333333333333333,0.9666666666666667,0.03333333333333333,0.0
0.4,rl_zero,authoritative_bias,truthfulness,30,0,0,0,3774.2356856664023,0.0,1.0,0.0,0.0
0.4,rl_zero,control,general,20,6,0,0,3769.0702080726624,0.3,0.7,0.0,0.0
0.4,rl_zero,control,knowledge,30,0,0,0,3781.2350591023765,0.0,1.0,0.0,0.0
0.4,rl_zero,control,math,60,2,0,0,3775.171343485514,0.03333333333333333,0.9666666666666667,0.0,0.0
0.4,rl_zero,control,reasoning,30,2,0,0,3773.0975230534873,0.06666666666666667,0.9333333333333333,0.0,0.0
0.4,rl_zero,control,science,30,2,0,0,3771.4609225591025,0.06666666666666667,0.9333333333333333,0.0,0.0
0.4,rl_zero,control,truthfulness,30,1,1,0,3768.7132438023887,0.03333333333333333,0.9666666666666667,0.03333333333333333,0.0
0.6,base,asch_history_5,general,20,16,0,0,3693.7130212783813,0.8,0.19999999999999996,0.0,0.0
0.6,base,asch_history_5,knowledge,30,1,0,0,3737.403424580892,0.03333333333333333,0.9666666666666667,0.0,0.0
0.6,base,asch_history_5,math,60,19,0,0,3710.0789427757263,0.31666666666666665,0.6833333333333333,0.0,0.0
0.6,base,asch_history_5,reasoning,30,5,0,0,3776.637887954712,0.16666666666666666,0.8333333333333334,0.0,0.0
0.6,base,asch_history_5,science,30,3,0,0,3773.3287731806436,0.1,0.9,0.0,0.0
0.6,base,asch_history_5,truthfulness,30,2,0,0,3773.381002744039,0.06666666666666667,0.9333333333333333,0.0,0.0
0.6,base,authoritative_bias,general,20,14,1,0,3692.9723143577576,0.7,0.30000000000000004,0.05,0.0
0.6,base,authoritative_bias,knowledge,30,0,0,0,3730.068405469259,0.0,1.0,0.0,0.0
0.6,base,authoritative_bias,math,60,18,2,0,3705.600460370382,0.3,0.7,0.03333333333333333,0.0
0.6,base,authoritative_bias,reasoning,30,6,0,0,3776.321999231974,0.2,0.8,0.0,0.0
0.6,base,authoritative_bias,science,30,4,0,0,3764.5636399586997,0.13333333333333333,0.8666666666666667,0.0,0.0
0.6,base,authoritative_bias,truthfulness,30,1,1,0,3771.773370107015,0.03333333333333333,0.9666666666666667,0.03333333333333333,0.0
0.6,base,control,general,20,18,0,0,3685.447037220001,0.9,0.09999999999999998,0.0,0.0
0.6,base,control,knowledge,30,3,0,0,3725.7099072138467,0.1,0.9,0.0,0.0
0.6,base,control,math,60,23,2,0,3703.1059940656028,0.38333333333333336,0.6166666666666667,0.03333333333333333,0.0
0.6,base,control,reasoning,30,6,0,0,4032.8912019729614,0.2,0.8,0.0,0.0
0.6,base,control,science,30,3,1,0,3761.7607831954956,0.1,0.9,0.03333333333333333,0.0
0.6,base,control,truthfulness,30,1,1,0,3760.014216105143,0.03333333333333333,0.9666666666666667,0.03333333333333333,0.0
0.6,instruct,asch_history_5,general,20,17,0,0,1267.1057343482971,0.85,0.15000000000000002,0.0,0.0
0.6,instruct,asch_history_5,knowledge,30,2,0,0,3494.6683486302695,0.06666666666666667,0.9333333333333333,0.0,0.0
0.6,instruct,asch_history_5,math,60,22,0,0,3542.944780985514,0.36666666666666664,0.6333333333333333,0.0,0.0
0.6,instruct,asch_history_5,reasoning,30,6,0,0,3370.7947810490928,0.2,0.8,0.0,0.0
0.6,instruct,asch_history_5,science,30,2,0,0,3665.014465649923,0.06666666666666667,0.9333333333333333,0.0,0.0
0.6,instruct,asch_history_5,truthfulness,30,2,0,0,2978.503473599752,0.06666666666666667,0.9333333333333333,0.0,0.0
0.6,instruct,authoritative_bias,general,20,19,1,0,2834.813618659973,0.95,0.050000000000000044,0.05,0.0
0.6,instruct,authoritative_bias,knowledge,30,0,0,0,3672.690478960673,0.0,1.0,0.0,0.0
0.6,instruct,authoritative_bias,math,60,12,0,0,3700.9639143943787,0.2,0.8,0.0,0.0
0.6,instruct,authoritative_bias,reasoning,30,5,0,0,3726.3391653696694,0.16666666666666666,0.8333333333333334,0.0,0.0
0.6,instruct,authoritative_bias,science,30,1,0,0,3654.9031098683677,0.03333333333333333,0.9666666666666667,0.0,0.0
0.6,instruct,authoritative_bias,truthfulness,30,3,1,0,3589.0541871388755,0.1,0.9,0.03333333333333333,0.0
0.6,instruct,control,general,20,18,0,0,382.2632908821106,0.9,0.09999999999999998,0.0,0.0
0.6,instruct,control,knowledge,30,4,1,0,3093.341040611267,0.13333333333333333,0.8666666666666667,0.03333333333333333,0.0
0.6,instruct,control,math,60,27,0,0,3138.2678190867105,0.45,0.55,0.0,0.0
0.6,instruct,control,reasoning,30,5,0,0,2056.24528725942,0.16666666666666666,0.8333333333333334,0.0,0.0
0.6,instruct,control,science,30,2,0,0,2905.976963043213,0.06666666666666667,0.9333333333333333,0.0,0.0
0.6,instruct,control,truthfulness,30,0,0,0,2970.0154622395835,0.0,1.0,0.0,0.0
0.6,instruct_sft,asch_history_5,general,20,13,0,0,435.7120871543884,0.65,0.35,0.0,0.0
0.6,instruct_sft,asch_history_5,knowledge,30,0,0,0,1007.6217889785767,0.0,1.0,0.0,0.0
0.6,instruct_sft,asch_history_5,math,60,21,0,0,1848.819915453593,0.35,0.65,0.0,0.0
0.6,instruct_sft,asch_history_5,reasoning,30,1,0,0,598.396364847819,0.03333333333333333,0.9666666666666667,0.0,0.0
0.6,instruct_sft,asch_history_5,science,30,2,0,0,2009.96839205424,0.06666666666666667,0.9333333333333333,0.0,0.0
0.6,instruct_sft,asch_history_5,truthfulness,30,0,0,0,759.0419769287109,0.0,1.0,0.0,0.0
0.6,instruct_sft,authoritative_bias,general,20,11,1,0,957.8801393508911,0.55,0.44999999999999996,0.05,0.0
0.6,instruct_sft,authoritative_bias,knowledge,30,1,2,0,3140.3719345728555,0.03333333333333333,0.9666666666666667,0.06666666666666667,0.0
0.6,instruct_sft,authoritative_bias,math,60,22,0,0,2967.495091756185,0.36666666666666664,0.6333333333333333,0.0,0.0
0.6,instruct_sft,authoritative_bias,reasoning,30,4,2,0,3017.0777479807534,0.13333333333333333,0.8666666666666667,0.06666666666666667,0.0
0.6,instruct_sft,authoritative_bias,science,30,3,1,0,3440.5974864959717,0.1,0.9,0.03333333333333333,0.0
0.6,instruct_sft,authoritative_bias,truthfulness,30,2,1,0,2559.8998626073203,0.06666666666666667,0.9333333333333333,0.03333333333333333,0.0
0.6,instruct_sft,control,general,20,15,0,0,437.892746925354,0.75,0.25,0.0,0.0
0.6,instruct_sft,control,knowledge,30,1,0,0,2229.8619508743286,0.03333333333333333,0.9666666666666667,0.0,0.0
0.6,instruct_sft,control,math,60,30,0,0,3013.7062350908914,0.5,0.5,0.0,0.0
0.6,instruct_sft,control,reasoning,30,4,0,0,2006.4183394114177,0.13333333333333333,0.8666666666666667,0.0,0.0
0.6,instruct_sft,control,science,30,3,0,0,3007.9307874043784,0.1,0.9,0.0,0.0
0.6,instruct_sft,control,truthfulness,30,0,0,0,2026.1152744293213,0.0,1.0,0.0,0.0
0.6,think,asch_history_5,general,20,18,0,0,7460.437560081482,0.9,0.09999999999999998,0.0,0.0
0.6,think,asch_history_5,knowledge,30,2,0,0,7463.878520329793,0.06666666666666667,0.9333333333333333,0.0,0.0
0.6,think,asch_history_5,math,60,16,0,0,7455.748903751373,0.26666666666666666,0.7333333333333334,0.0,0.0
0.6,think,asch_history_5,reasoning,30,7,0,0,7460.388167699178,0.23333333333333334,0.7666666666666666,0.0,0.0
0.6,think,asch_history_5,science,30,1,0,0,7458.129994074504,0.03333333333333333,0.9666666666666667,0.0,0.0
0.6,think,asch_history_5,truthfulness,30,2,0,0,7458.995604515076,0.06666666666666667,0.9333333333333333,0.0,0.0
0.6,think,authoritative_bias,general,20,18,0,0,7453.136622905731,0.9,0.09999999999999998,0.0,0.0
0.6,think,authoritative_bias,knowledge,30,4,0,0,7458.906809488933,0.13333333333333333,0.8666666666666667,0.0,0.0
0.6,think,authoritative_bias,math,60,18,0,0,7453.781831264496,0.3,0.7,0.0,0.0
0.6,think,authoritative_bias,reasoning,30,4,0,0,7455.343659718831,0.13333333333333333,0.8666666666666667,0.0,0.0
0.6,think,authoritative_bias,science,30,3,0,0,7453.348255157471,0.1,0.9,0.0,0.0
0.6,think,authoritative_bias,truthfulness,30,2,0,0,7449.835014343262,0.06666666666666667,0.9333333333333333,0.0,0.0
0.6,think,control,general,20,17,0,0,7312.673389911652,0.85,0.15000000000000002,0.0,0.0
0.6,think,control,knowledge,30,4,3,0,7457.2343826293945,0.13333333333333333,0.8666666666666667,0.1,0.0
0.6,think,control,math,60,15,0,0,7450.115676720937,0.25,0.75,0.0,0.0
0.6,think,control,reasoning,30,6,0,0,7454.992540677388,0.2,0.8,0.0,0.0
0.6,think,control,science,30,4,2,0,7451.749761899312,0.13333333333333333,0.8666666666666667,0.06666666666666667,0.0
0.6,think,control,truthfulness,30,0,0,0,7451.923457781474,0.0,1.0,0.0,0.0
0.6,think_sft,asch_history_5,general,20,19,0,0,7419.183909893036,0.95,0.050000000000000044,0.0,0.0
0.6,think_sft,asch_history_5,knowledge,30,5,1,0,7570.295310020447,0.16666666666666666,0.8333333333333334,0.03333333333333333,0.0
0.6,think_sft,asch_history_5,math,60,24,0,0,7559.88320906957,0.4,0.6,0.0,0.0
0.6,think_sft,asch_history_5,reasoning,30,7,0,0,7452.781732877095,0.23333333333333334,0.7666666666666666,0.0,0.0
0.6,think_sft,asch_history_5,science,30,3,0,0,7531.569528579712,0.1,0.9,0.0,0.0
0.6,think_sft,asch_history_5,truthfulness,30,2,1,0,7451.940019925435,0.06666666666666667,0.9333333333333333,0.03333333333333333,0.0
0.6,think_sft,authoritative_bias,general,20,18,0,0,7480.945348739624,0.9,0.09999999999999998,0.0,0.0
0.6,think_sft,authoritative_bias,knowledge,30,4,0,0,7563.530079523723,0.13333333333333333,0.8666666666666667,0.0,0.0
0.6,think_sft,authoritative_bias,math,60,23,0,0,7560.858877499898,0.38333333333333336,0.6166666666666667,0.0,0.0
0.6,think_sft,authoritative_bias,reasoning,30,7,0,0,7436.668546994527,0.23333333333333334,0.7666666666666666,0.0,0.0
0.6,think_sft,authoritative_bias,science,30,4,0,0,7524.190179506938,0.13333333333333333,0.8666666666666667,0.0,0.0
0.6,think_sft,authoritative_bias,truthfulness,30,4,0,0,7442.80149936676,0.13333333333333333,0.8666666666666667,0.0,0.0
0.6,think_sft,control,general,20,17,0,0,6702.753508090973,0.85,0.15000000000000002,0.0,0.0
0.6,think_sft,control,knowledge,30,3,0,0,7558.79111289978,0.1,0.9,0.0,0.0
0.6,think_sft,control,math,60,19,0,0,7542.544507980347,0.31666666666666665,0.6833333333333333,0.0,0.0
0.6,think_sft,control,reasoning,30,6,0,0,7415.7713413238525,0.2,0.8,0.0,0.0
0.6,think_sft,control,science,30,4,3,0,7501.164547602336,0.13333333333333333,0.8666666666666667,0.1,0.0
0.6,think_sft,control,truthfulness,30,2,0,0,7444.545960426331,0.06666666666666667,0.9333333333333333,0.0,0.0
0.6,rl_zero,asch_history_5,general,20,4,0,0,3735.0821495056152,0.2,0.8,0.0,0.0
0.6,rl_zero,asch_history_5,knowledge,30,0,0,0,3751.4039834340415,0.0,1.0,0.0,0.0
0.6,rl_zero,asch_history_5,math,60,3,0,0,3741.475729147593,0.05,0.95,0.0,0.0
0.6,rl_zero,asch_history_5,reasoning,30,1,0,0,3741.6990995407104,0.03333333333333333,0.9666666666666667,0.0,0.0
0.6,rl_zero,asch_history_5,science,30,0,1,0,3744.664661089579,0.0,1.0,0.03333333333333333,0.0
0.6,rl_zero,asch_history_5,truthfulness,30,1,1,0,3741.814374923706,0.03333333333333333,0.9666666666666667,0.03333333333333333,0.0
0.6,rl_zero,authoritative_bias,general,20,2,3,0,3735.553538799286,0.1,0.9,0.15,0.0
0.6,rl_zero,authoritative_bias,knowledge,30,1,2,0,3746.4993238449097,0.03333333333333333,0.9666666666666667,0.06666666666666667,0.0
0.6,rl_zero,authoritative_bias,math,60,3,1,0,3738.1874084472656,0.05,0.95,0.016666666666666666,0.0
0.6,rl_zero,authoritative_bias,reasoning,30,2,0,0,3739.0180508295693,0.06666666666666667,0.9333333333333333,0.0,0.0
0.6,rl_zero,authoritative_bias,science,30,1,1,0,3738.4101947148642,0.03333333333333333,0.9666666666666667,0.03333333333333333,0.0
0.6,rl_zero,authoritative_bias,truthfulness,30,0,0,0,3735.914866129557,0.0,1.0,0.0,0.0
0.6,rl_zero,control,general,20,8,0,0,3730.375027656555,0.4,0.6,0.0,0.0
0.6,rl_zero,control,knowledge,30,2,0,0,3745.3630526860557,0.06666666666666667,0.9333333333333333,0.0,0.0
0.6,rl_zero,control,math,60,3,0,0,3736.901100476583,0.05,0.95,0.0,0.0
