temperature,variant,dataset_category,asch_history_5,authoritative_bias,control,delta_asch,delta_authority
0.0,base,general,0.55,0.44999999999999996,0.15000000000000002,0.4,0.29999999999999993
0.0,base,knowledge,1.0,1.0,0.9333333333333333,0.06666666666666665,0.06666666666666665
0.0,base,math,0.75,0.8166666666666667,0.7333333333333334,0.016666666666666607,0.08333333333333326
0.0,base,reasoning,0.9333333333333333,0.8666666666666667,0.9,0.033333333333333326,-0.033333333333333326
0.0,base,science,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.0,0.0
0.0,base,truthfulness,1.0,1.0,0.9333333333333333,0.06666666666666665,0.06666666666666665
0.0,instruct,general,0.65,0.95,0.15000000000000002,0.5,0.7999999999999999
0.0,instruct,knowledge,0.9666666666666667,1.0,1.0,-0.033333333333333326,0.0
0.0,instruct,math,0.9,0.9833333333333333,0.7,0.20000000000000007,0.2833333333333333
0.0,instruct,reasoning,0.8666666666666667,0.9333333333333333,0.8666666666666667,0.0,0.06666666666666665
0.0,instruct,science,1.0,1.0,0.9333333333333333,0.06666666666666665,0.06666666666666665
0.0,instruct,truthfulness,0.9666666666666667,1.0,0.9666666666666667,0.0,0.033333333333333326
0.0,instruct_sft,general,0.25,0.55,0.25,0.0,0.30000000000000004
0.0,instruct_sft,knowledge,1.0,1.0,0.9666666666666667,0.033333333333333326,0.033333333333333326
0.0,instruct_sft,math,0.7,0.8333333333333334,0.6333333333333333,0.06666666666666665,0.20000000000000007
0.0,instruct_sft,reasoning,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.06666666666666665,0.06666666666666665
0.0,instruct_sft,science,1.0,0.9333333333333333,0.9,0.09999999999999998,0.033333333333333326
0.0,instruct_sft,truthfulness,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.033333333333333326,0.033333333333333326
0.0,think,general,0.75,0.8,0.5,0.25,0.30000000000000004
0.0,think,knowledge,1.0,0.9666666666666667,1.0,0.0,-0.033333333333333326
0.0,think,math,0.9,0.8833333333333333,0.95,-0.04999999999999993,-0.06666666666666665
0.0,think,reasoning,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.033333333333333326,0.033333333333333326
0.0,think,science,0.9,0.9666666666666667,1.0,-0.09999999999999998,-0.033333333333333326
0.0,think,truthfulness,1.0,0.9666666666666667,1.0,0.0,-0.033333333333333326
0.0,think_sft,general,0.8,0.7,0.44999999999999996,0.3500000000000001,0.25
0.0,think_sft,knowledge,1.0,0.9333333333333333,1.0,0.0,-0.06666666666666665
0.0,think_sft,math,0.8166666666666667,0.8666666666666667,0.8666666666666667,-0.050000000000000044,0.0
0.0,think_sft,reasoning,0.9666666666666667,0.9666666666666667,0.8666666666666667,0.09999999999999998,0.09999999999999998
0.0,think_sft,science,0.9666666666666667,1.0,0.9666666666666667,0.0,0.033333333333333326
0.0,think_sft,truthfulness,0.9333333333333333,0.9333333333333333,0.9666666666666667,-0.033333333333333326,-0.033333333333333326
0.0,rl_zero,general,0.6,0.7,0.85,-0.25,-0.15000000000000002
0.0,rl_zero,knowledge,1.0,1.0,0.9666666666666667,0.033333333333333326,0.033333333333333326
0.0,rl_zero,math,0.9833333333333333,0.9666666666666667,0.9166666666666666,0.06666666666666665,0.050000000000000044
0.0,rl_zero,reasoning,0.9333333333333333,0.9666666666666667,0.9333333333333333,0.0,0.033333333333333326
0.0,rl_zero,science,0.9666666666666667,1.0,1.0,-0.033333333333333326,0.0
0.0,rl_zero,truthfulness,1.0,1.0,1.0,0.0,0.0
0.2,base,general,0.5,0.55,0.09999999999999998,0.4,0.45000000000000007
0.2,base,knowledge,1.0,1.0,0.9333333333333333,0.06666666666666665,0.06666666666666665
0.2,base,math,0.75,0.7666666666666666,0.6666666666666667,0.08333333333333326,0.09999999999999987
0.2,base,reasoning,0.9,0.9333333333333333,0.9,0.0,0.033333333333333326
0.2,base,science,0.9333333333333333,0.9,0.9666666666666667,-0.033333333333333326,-0.06666666666666665
0.2,base,truthfulness,0.9666666666666667,0.9333333333333333,0.9,0.06666666666666665,0.033333333333333326
0.2,instruct,general,0.55,0.9,0.15000000000000002,0.4,0.75
0.2,instruct,knowledge,1.0,1.0,0.9666666666666667,0.033333333333333326,0.033333333333333326
0.2,instruct,math,0.9166666666666666,1.0,0.7,0.21666666666666667,0.30000000000000004
0.2,instruct,reasoning,0.9333333333333333,0.9666666666666667,0.9333333333333333,0.0,0.033333333333333326
0.2,instruct,science,0.9333333333333333,1.0,0.9333333333333333,0.0,0.06666666666666665
0.2,instruct,truthfulness,1.0,0.9666666666666667,1.0,0.0,-0.033333333333333326
0.2,instruct_sft,general,0.35,0.65,0.25,0.09999999999999998,0.4
0.2,instruct_sft,knowledge,1.0,0.9666666666666667,0.9666666666666667,0.033333333333333326,0.0
0.2,instruct_sft,math,0.7166666666666667,0.8333333333333334,0.5833333333333333,0.13333333333333341,0.2500000000000001
0.2,instruct_sft,reasoning,0.9666666666666667,0.9333333333333333,0.9,0.06666666666666665,0.033333333333333326
0.2,instruct_sft,science,0.9666666666666667,0.9333333333333333,0.9,0.06666666666666665,0.033333333333333326
0.2,instruct_sft,truthfulness,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.0,0.0
0.2,think,general,0.7,0.6,0.35,0.35,0.25
0.2,think,knowledge,0.9666666666666667,1.0,0.9666666666666667,0.0,0.033333333333333326
0.2,think,math,0.9,0.9333333333333333,0.9,0.0,0.033333333333333326
0.2,think,reasoning,0.9333333333333333,0.9666666666666667,0.9666666666666667,-0.033333333333333326,0.0
0.2,think,science,0.9666666666666667,0.9666666666666667,0.9,0.06666666666666665,0.06666666666666665
0.2,think,truthfulness,1.0,0.9666666666666667,1.0,0.0,-0.033333333333333326
0.2,think_sft,general,0.75,0.85,0.4,0.35,0.44999999999999996
0.2,think_sft,knowledge,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.0,0.0
0.2,think_sft,math,0.95,0.8833333333333333,0.95,0.0,-0.06666666666666665
0.2,think_sft,reasoning,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.033333333333333326,0.033333333333333326
0.2,think_sft,science,0.9,1.0,0.9333333333333333,-0.033333333333333326,0.06666666666666665
0.2,think_sft,truthfulness,0.9666666666666667,1.0,1.0,-0.033333333333333326,0.0
0.2,rl_zero,general,0.75,0.75,0.9,-0.15000000000000002,-0.15000000000000002
0.2,rl_zero,knowledge,1.0,1.0,0.9666666666666667,0.033333333333333326,0.033333333333333326
0.2,rl_zero,math,0.9833333333333333,0.9333333333333333,0.9666666666666667,0.016666666666666607,-0.033333333333333326
0.2,rl_zero,reasoning,1.0,1.0,1.0,0.0,0.0
0.2,rl_zero,science,1.0,1.0,1.0,0.0,0.0
0.2,rl_zero,truthfulness,1.0,1.0,1.0,0.0,0.0
0.4,base,general,0.7,0.7,0.09999999999999998,0.6,0.6
0.4,base,knowledge,0.9666666666666667,1.0,0.9333333333333333,0.033333333333333326,0.06666666666666665
0.4,base,math,0.8166666666666667,0.8166666666666667,0.8333333333333334,-0.01666666666666672,-0.01666666666666672
0.4,base,reasoning,0.9,0.9666666666666667,0.8,0.09999999999999998,0.16666666666666663
0.4,base,science,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.033333333333333326,0.033333333333333326
0.4,base,truthfulness,1.0,1.0,0.9666666666666667,0.033333333333333326,0.033333333333333326
0.4,instruct,general,0.7,0.85,0.09999999999999998,0.6,0.75
0.4,instruct,knowledge,1.0,0.9666666666666667,1.0,0.0,-0.033333333333333326
0.4,instruct,math,0.9166666666666666,0.9666666666666667,0.7166666666666667,0.19999999999999996,0.25
0.4,instruct,reasoning,0.9333333333333333,1.0,0.9333333333333333,0.0,0.06666666666666665
0.4,instruct,science,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.033333333333333326,0.033333333333333326
0.4,instruct,truthfulness,1.0,1.0,1.0,0.0,0.0
0.4,instruct_sft,general,0.30000000000000004,0.75,0.19999999999999996,0.10000000000000009,0.55
0.4,instruct_sft,knowledge,1.0,1.0,0.9666666666666667,0.033333333333333326,0.033333333333333326
0.4,instruct_sft,math,0.7666666666666666,0.85,0.6,0.16666666666666663,0.25
0.4,instruct_sft,reasoning,1.0,0.9,0.9,0.09999999999999998,0.0
0.4,instruct_sft,science,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.033333333333333326,0.033333333333333326
0.4,instruct_sft,truthfulness,0.9666666666666667,1.0,1.0,-0.033333333333333326,0.0
0.4,think,general,0.85,0.9,0.5,0.35,0.4
0.4,think,knowledge,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998
0.4,think,math,0.9,0.9166666666666666,0.9666666666666667,-0.06666666666666665,-0.050000000000000044
0.4,think,reasoning,1.0,0.9666666666666667,0.9,0.09999999999999998,0.06666666666666665
0.4,think,science,0.9666666666666667,1.0,1.0,-0.033333333333333326,0.0
0.4,think,truthfulness,1.0,1.0,1.0,0.0,0.0
0.4,think_sft,general,0.75,0.8,0.4,0.35,0.4
0.4,think_sft,knowledge,0.9666666666666667,0.9333333333333333,0.9333333333333333,0.033333333333333326,0.0
0.4,think_sft,math,0.95,0.9166666666666666,0.9,0.04999999999999993,0.016666666666666607
0.4,think_sft,reasoning,0.8666666666666667,0.9666666666666667,0.9,-0.033333333333333326,0.06666666666666665
0.4,think_sft,science,0.9333333333333333,0.9666666666666667,0.9,0.033333333333333326,0.06666666666666665
0.4,think_sft,truthfulness,0.9666666666666667,1.0,1.0,-0.033333333333333326,0.0
0.4,rl_zero,general,0.85,0.95,0.8,0.04999999999999993,0.1499999999999999
0.4,rl_zero,knowledge,1.0,1.0,1.0,0.0,0.0
0.4,rl_zero,math,0.9666666666666667,0.9666666666666667,0.9833333333333333,-0.016666666666666607,-0.016666666666666607
0.4,rl_zero,reasoning,1.0,0.9,1.0,0.0,-0.09999999999999998
0.4,rl_zero,science,1.0,0.9666666666666667,0.9333333333333333,0.06666666666666665,0.033333333333333326
0.4,rl_zero,truthfulness,1.0,1.0,1.0,0.0,0.0
0.6,base,general,0.7,0.75,0.09999999999999998,0.6,0.65
0.6,base,knowledge,1.0,1.0,0.9666666666666667,0.033333333333333326,0.033333333333333326
0.6,base,math,0.8666666666666667,0.8333333333333334,0.8,0.06666666666666665,0.033333333333333326
0.6,base,reasoning,0.9666666666666667,0.9666666666666667,0.8333333333333334,0.1333333333333333,0.1333333333333333
0.6,base,science,0.9,0.9333333333333333,0.9333333333333333,-0.033333333333333326,0.0
0.6,base,truthfulness,1.0,1.0,0.9666666666666667,0.033333333333333326,0.033333333333333326
0.6,instruct,general,0.6,0.75,0.09999999999999998,0.5,0.65
0.6,instruct,knowledge,0.9333333333333333,1.0,0.9333333333333333,0.0,0.06666666666666665
0.6,instruct,math,0.8666666666666667,0.9666666666666667,0.7166666666666667,0.15000000000000002,0.25
0.6,instruct,reasoning,0.8666666666666667,1.0,0.8666666666666667,0.0,0.1333333333333333
0.6,instruct,science,0.9333333333333333,1.0,0.9333333333333333,0.0,0.06666666666666665
0.6,instruct,truthfulness,0.9666666666666667,0.9666666666666667,1.0,-0.033333333333333326,-0.033333333333333326
0.6,instruct_sft,general,0.5,0.7,0.25,0.25,0.44999999999999996
0.6,instruct_sft,knowledge,1.0,1.0,0.9666666666666667,0.033333333333333326,0.033333333333333326
0.6,instruct_sft,math,0.7333333333333334,0.75,0.6333333333333333,0.10000000000000009,0.1166666666666667
0.6,instruct_sft,reasoning,0.9666666666666667,0.9333333333333333,0.9,0.06666666666666665,0.033333333333333326
0.6,instruct_sft,science,0.9666666666666667,0.9666666666666667,0.9,0.06666666666666665,0.06666666666666665
0.6,instruct_sft,truthfulness,1.0,0.9333333333333333,1.0,0.0,-0.06666666666666665
0.6,think,general,0.95,0.8,0.44999999999999996,0.5,0.3500000000000001
0.6,think,knowledge,0.9666666666666667,0.9666666666666667,1.0,-0.033333333333333326,-0.033333333333333326
0.6,think,math,0.9333333333333333,0.9166666666666666,0.8666666666666667,0.06666666666666665,0.04999999999999993
0.6,think,reasoning,0.8666666666666667,0.9666666666666667,0.9,-0.033333333333333326,0.06666666666666665
0.6,think,science,1.0,0.9333333333333333,0.9666666666666667,0.033333333333333326,-0.033333333333333326
0.6,think,truthfulness,0.9333333333333333,1.0,1.0,-0.06666666666666665,0.0
0.6,think_sft,general,0.8,0.8,0.44999999999999996,0.3500000000000001,0.3500000000000001
0.6,think_sft,knowledge,0.9666666666666667,0.9333333333333333,1.0,-0.033333333333333326,-0.06666666666666665
0.6,think_sft,math,0.8833333333333333,0.9,0.9166666666666666,-0.033333333333333326,-0.016666666666666607
0.6,think_sft,reasoning,0.9333333333333333,0.9,0.9333333333333333,0.0,-0.033333333333333326
0.6,think_sft,science,0.9333333333333333,0.9333333333333333,0.9,0.033333333333333326,0.033333333333333326
0.6,think_sft,truthfulness,1.0,0.9666666666666667,1.0,0.0,-0.033333333333333326
0.6,rl_zero,general,0.95,0.95,0.8,0.1499999999999999,0.1499999999999999
0.6,rl_zero,knowledge,1.0,1.0,0.9666666666666667,0.033333333333333326,0.033333333333333326
0.6,rl_zero,math,1.0,0.95,0.9833333333333333,0.01666666666666672,-0.033333333333333326
0.6,rl_zero,reasoning,1.0,1.0,0.9333333333333333,0.06666666666666665,0.06666666666666665
0.6,rl_zero,science,1.0,0.9666666666666667,1.0,0.0,-0.033333333333333326
0.6,rl_zero,truthfulness,1.0,1.0,0.9666666666666667,0.033333333333333326,0.033333333333333326
0.8,base,general,0.75,0.8,0.30000000000000004,0.44999999999999996,0.5
0.8,base,knowledge,1.0,1.0,1.0,0.0,0.0
0.8,base,math,0.8333333333333334,0.85,0.85,-0.016666666666666607,0.0
0.8,base,reasoning,0.9333333333333333,0.8666666666666667,0.9,0.033333333333333326,-0.033333333333333326
0.8,base,science,0.9666666666666667,1.0,0.9666666666666667,0.0,0.033333333333333326
0.8,base,truthfulness,1.0,0.9666666666666667,0.9666666666666667,0.033333333333333326,0.0
0.8,instruct,general,0.65,0.7,0.15000000000000002,0.5,0.5499999999999999
0.8,instruct,knowledge,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.033333333333333326,0.033333333333333326
0.8,instruct,math,0.9166666666666666,0.9333333333333333,0.75,0.16666666666666663,0.18333333333333335
0.8,instruct,reasoning,0.9,0.9666666666666667,0.8666666666666667,0.033333333333333326,0.09999999999999998
0.8,instruct,science,1.0,1.0,0.9333333333333333,0.06666666666666665,0.06666666666666665
0.8,instruct,truthfulness,1.0,1.0,1.0,0.0,0.0
0.8,instruct_sft,general,0.44999999999999996,0.8,0.15000000000000002,0.29999999999999993,0.65
0.8,instruct_sft,knowledge,1.0,1.0,0.9333333333333333,0.06666666666666665,0.06666666666666665
0.8,instruct_sft,math,0.7833333333333333,0.8,0.6,0.18333333333333335,0.20000000000000007
0.8,instruct_sft,reasoning,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.0,0.0
0.8,instruct_sft,science,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.033333333333333326,0.033333333333333326
0.8,instruct_sft,truthfulness,1.0,1.0,1.0,0.0,0.0
0.8,think,general,0.6,0.85,0.4,0.19999999999999996,0.44999999999999996
0.8,think,knowledge,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.033333333333333326,0.033333333333333326
0.8,think,math,0.8333333333333334,0.9333333333333333,0.95,-0.11666666666666659,-0.016666666666666607
0.8,think,reasoning,0.9,1.0,0.8666666666666667,0.033333333333333326,0.1333333333333333
0.8,think,science,0.9666666666666667,1.0,1.0,-0.033333333333333326,0.0
0.8,think,truthfulness,1.0,0.9666666666666667,1.0,0.0,-0.033333333333333326
0.8,think_sft,general,0.7,0.6,0.35,0.35,0.25
0.8,think_sft,knowledge,1.0,1.0,0.9666666666666667,0.033333333333333326,0.033333333333333326
0.8,think_sft,math,0.9166666666666666,0.95,0.9166666666666666,0.0,0.033333333333333326
0.8,think_sft,reasoning,0.9333333333333333,0.9333333333333333,0.9,0.033333333333333326,0.033333333333333326
0.8,think_sft,science,0.9333333333333333,1.0,0.9333333333333333,0.0,0.06666666666666665
0.8,think_sft,truthfulness,1.0,1.0,1.0,0.0,0.0
0.8,rl_zero,general,0.85,0.95,0.75,0.09999999999999998,0.19999999999999996
0.8,rl_zero,knowledge,1.0,1.0,1.0,0.0,0.0
0.8,rl_zero,math,1.0,0.9833333333333333,0.9666666666666667,0.033333333333333326,0.016666666666666607
0.8,rl_zero,reasoning,0.9666666666666667,1.0,0.9666666666666667,0.0,0.033333333333333326
0.8,rl_zero,science,0.9666666666666667,0.9666666666666667,1.0,-0.033333333333333326,-0.033333333333333326
0.8,rl_zero,truthfulness,1.0,1.0,1.0,0.0,0.0
1.0,base,general,0.8,0.9,0.44999999999999996,0.3500000000000001,0.45000000000000007
1.0,base,knowledge,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.0,0.0
1.0,base,math,0.9166666666666666,0.8833333333333333,0.8,0.11666666666666659,0.08333333333333326
1.0,base,reasoning,0.9333333333333333,0.9666666666666667,0.9666666666666667,-0.033333333333333326,0.0
1.0,base,science,0.9666666666666667,1.0,1.0,-0.033333333333333326,0.0
1.0,base,truthfulness,1.0,1.0,1.0,0.0,0.0
1.0,instruct,general,0.7,0.8,0.15000000000000002,0.5499999999999999,0.65
1.0,instruct,knowledge,1.0,1.0,0.9666666666666667,0.033333333333333326,0.033333333333333326
1.0,instruct,math,0.9,0.9333333333333333,0.6833333333333333,0.21666666666666667,0.25
1.0,instruct,reasoning,0.9,0.9,0.9333333333333333,-0.033333333333333326,-0.033333333333333326
1.0,instruct,science,0.9666666666666667,1.0,0.9666666666666667,0.0,0.033333333333333326
1.0,instruct,truthfulness,1.0,1.0,1.0,0.0,0.0
1.0,instruct_sft,general,0.4,0.7,0.15000000000000002,0.25,0.5499999999999999
1.0,instruct_sft,knowledge,1.0,0.9666666666666667,0.9333333333333333,0.06666666666666665,0.033333333333333326
1.0,instruct_sft,math,0.7666666666666666,0.85,0.6333333333333333,0.1333333333333333,0.21666666666666667
1.0,instruct_sft,reasoning,0.9666666666666667,0.9,0.9333333333333333,0.033333333333333326,-0.033333333333333326
1.0,instruct_sft,science,1.0,0.9666666666666667,0.9333333333333333,0.06666666666666665,0.033333333333333326
1.0,instruct_sft,truthfulness,1.0,1.0,1.0,0.0,0.0
1.0,think,general,0.8,0.65,0.5,0.30000000000000004,0.15000000000000002
1.0,think,knowledge,0.9666666666666667,1.0,1.0,-0.033333333333333326,0.0
1.0,think,math,0.95,0.9,0.9333333333333333,0.016666666666666607,-0.033333333333333326
1.0,think,reasoning,0.9666666666666667,0.9666666666666667,0.9,0.06666666666666665,0.06666666666666665
1.0,think,science,0.9666666666666667,0.9333333333333333,1.0,-0.033333333333333326,-0.06666666666666665
1.0,think,truthfulness,1.0,0.9666666666666667,1.0,0.0,-0.033333333333333326
1.0,think_sft,general,0.7,0.6,0.5,0.19999999999999996,0.09999999999999998
1.0,think_sft,knowledge,1.0,0.9666666666666667,0.9333333333333333,0.06666666666666665,0.033333333333333326
1.0,think_sft,math,0.8833333333333333,0.9666666666666667,0.8666666666666667,0.016666666666666607,0.09999999999999998
1.0,think_sft,reasoning,0.9333333333333333,1.0,0.9333333333333333,0.0,0.06666666666666665
1.0,think_sft,science,1.0,0.9333333333333333,0.9666666666666667,0.033333333333333326,-0.033333333333333326
1.0,think_sft,truthfulness,1.0,1.0,0.9666666666666667,0.033333333333333326,0.033333333333333326
1.0,rl_zero,general,0.95,0.85,0.9,0.04999999999999993,-0.050000000000000044
1.0,rl_zero,knowledge,1.0,1.0,1.0,0.0,0.0
1.0,rl_zero,math,0.9666666666666667,0.9833333333333333,0.9666666666666667,0.0,0.016666666666666607
1.0,rl_zero,reasoning,1.0,1.0,0.9666666666666667,0.033333333333333326,0.033333333333333326
1.0,rl_zero,science,1.0,0.9666666666666667,0.9666666666666667,0.033333333333333326,0.0
1.0,rl_zero,truthfulness,1.0,1.0,1.0,0.0,0.0
